Year,Month,Region,Org Code,Org Name,R1r,R1n,R2r,R2n,SQU03_5_1_1,SQU03_5_1_2,SQU03_5_2_1,SQU03_5_2_2,M4b,M4n,SQU03_6_1_1,SQU03_6_1_2,K4b,K4n,R3s,R3n,R4s,R4n,M1n,M3n,M3m,M390,K1n,K1m,K150,K190,K2n,K2m,K250,K290,K3n,K3m,K350,K390,R5n,R5b,R0n,P1b,P1n
2011,10,Midlands,Y60,Midlands,76,235,15,31,2,10,189,211,190,261,163,271,1618,1709,23,214,6,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,East of England,Y61,East of England,61,289,22,42,0,0,116,123,114,140,115,206,567,585,12,274,9,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,London,Y56,London,114,336,29,46,0,0,88,96,107,194,336,478,1035,1163,40,328,14,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,South East,Y59,South East,80,300,16,35,1,1,153,156,112,141,351,551,610,637,6,131,3,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,South West,Y58,South West,63,275,17,41,4,10,83,91,215,259,180,277,775,820,18,275,6,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,20,118,9,22,0,0,72,73,66,76,120,136,219,239,9,118,6,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,65,285,11,44,3,5,71,83,118,165,220,261,660,678,14,214,5,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,40,238,10,28,0,2,88,112,111,160,292,406,779,815,14,235,4,26,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,17,78,4,15,1,6,72,78,111,158,24,50,860,897,4,57,2,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,59,157,11,16,1,4,117,133,79,103,139,221,758,812,19,157,4,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,61,289,22,42,0,0,116,123,114,140,115,206,567,585,12,274,9,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,114,336,29,46,0,0,88,96,107,194,336,478,1035,1163,40,328,14,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,56,144,13,24,1,1,72,74,78,87,242,341,524,544,4,120,2,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y59,R1F,ISLE OF WIGHT NHS TRUST,4,11,1,1,0,0,2,2,2,4,10,25,38,43,2,11,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,20,145,2,10,0,0,79,80,32,50,99,185,48,50,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y58,RX5,GREAT WESTERN AMBULANCE SERVICE NHS TRUST,26,92,8,16,0,0,42,44,49,50,43,68,122,128,7,92,2,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,10,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,37,183,9,25,4,10,41,47,166,209,137,209,653,692,11,183,4,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Eng,Eng,England,474,2103,125,297,18,37,844,929,1065,1416,1771,2682,5770,6039,122,1975,52,261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,North East and Yorkshire,Y63,North East and Yorkshire,58,357,17,59,0,1,183,203,148,218,430,550,1032,1070,18,354,6,59,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,North West,Y62,North West,56,235,11,27,3,5,69,76,111,148,232,274,674,682,16,160,3,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Midlands,Y60,Midlands,53,248,12,31,11,21,200,218,223,286,162,311,1426,1494,16,242,7,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,East of England,Y61,East of England,54,313,17,39,0,0,57,62,96,127,131,247,636,660,17,302,10,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,London,Y56,London,99,348,21,41,0,0,94,104,159,255,269,418,675,737,25,336,13,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,South East,Y59,South East,84,319,23,50,1,1,154,162,123,143,389,612,572,611,7,303,3,42,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,South West,Y58,South West,70,283,24,50,3,9,87,104,205,239,158,270,755,785,23,278,10,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,25,127,10,27,0,0,85,92,56,67,151,170,275,289,8,126,5,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,56,235,11,27,3,5,69,76,111,148,232,274,674,682,16,160,3,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,33,230,7,32,0,1,98,111,92,151,279,380,757,781,10,228,1,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,10,74,3,11,8,16,90,94,131,164,55,98,697,726,3,68,2,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,43,174,9,20,3,5,110,124,92,122,107,213,729,768,13,174,5,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,54,313,17,39,0,0,57,62,96,127,131,247,636,660,17,302,10,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,99,348,21,41,0,0,94,104,159,255,269,418,675,737,25,336,13,34,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,51,158,13,22,1,1,73,77,80,87,298,428,500,531,7,142,3,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,11,1,1,0,0,0,0,4,6,9,19,24,30,0,11,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,32,150,9,27,0,0,81,85,39,50,82,165,48,50,0,150,0,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y58,RX5,GREAT WESTERN AMBULANCE SERVICE NHS TRUST,20,88,7,18,0,0,36,43,48,49,43,68,109,110,10,88,4,18,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,11,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,50,195,17,32,3,9,51,61,157,190,115,202,646,675,13,190,6,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Eng,Eng,England,557,2426,138,325,20,39,911,1035,1093,1508,1783,2781,5796,6055,137,2267,58,287,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,North East and Yorkshire,Y63,North East and Yorkshire,92,455,26,61,0,1,140,166,167,244,450,618,1088,1145,27,445,11,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,North West,Y62,North West,76,290,10,36,10,15,114,155,129,171,197,262,667,677,8,159,1,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Midlands,Y60,Midlands,44,235,14,29,6,14,205,228,195,262,194,355,1346,1404,20,233,7,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,East of England,Y61,East of England,51,336,18,37,0,0,106,111,106,138,115,237,578,599,14,328,9,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,London,Y56,London,107,415,17,49,0,0,116,120,162,269,284,438,736,785,28,410,10,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,South East,Y59,South East,104,402,31,69,2,5,144,148,108,146,333,551,599,634,15,398,9,52,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,South West,Y58,South West,83,293,22,44,2,4,86,107,226,278,210,320,782,811,25,294,11,44,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,36,146,15,32,0,0,56,58,75,105,155,174,282,296,8,142,5,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,76,290,10,36,10,15,114,155,129,171,197,262,667,677,8,159,1,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,56,309,11,29,0,1,84,108,92,139,295,444,806,849,19,303,6,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,7,59,3,8,4,10,81,87,114,151,54,120,454,480,4,57,2,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,37,176,11,21,2,4,124,141,81,111,140,235,892,924,16,176,5,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,51,336,18,37,0,0,106,111,106,138,115,237,578,599,14,328,9,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,107,415,17,49,0,0,116,120,162,269,284,438,736,785,28,410,10,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,60,207,17,31,0,0,75,78,70,91,245,357,511,541,12,203,6,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y59,R1F,ISLE OF WIGHT NHS TRUST,3,15,2,6,2,5,0,0,5,5,15,25,39,43,2,15,2,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,41,180,12,32,0,0,69,70,33,50,73,169,49,50,1,180,1,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y58,RX5,GREAT WESTERN AMBULANCE SERVICE NHS TRUST,17,87,6,13,0,0,27,36,44,45,43,64,111,111,6,87,3,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2011,12,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,66,206,16,31,2,4,59,71,182,233,167,256,671,700,19,207,8,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Eng,Eng,England,536,2483,140,342,18,32,875,957,1134,1484,1777,2799,6026,6308,150,2395,63,330,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,North East and Yorkshire,Y63,North East and Yorkshire,65,419,26,69,0,1,155,181,185,248,406,541,1064,1103,24,411,13,66,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,North West,Y62,North West,60,228,12,25,5,9,86,96,135,164,196,245,528,536,14,188,4,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Midlands,Y60,Midlands,91,457,16,51,10,17,189,208,163,224,210,347,1550,1614,27,444,5,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,East of England,Y61,East of England,53,312,16,34,1,2,108,112,141,170,95,211,698,725,16,306,8,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,London,Y56,London,104,360,24,50,0,1,99,107,160,252,335,508,784,821,27,353,14,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,South East,Y59,South East,102,410,34,70,1,1,142,148,121,168,352,646,678,763,23,397,13,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,South West,Y58,South West,61,297,12,43,1,1,96,105,229,258,183,301,724,746,19,296,6,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,31,139,13,32,0,0,57,63,72,91,132,153,277,288,10,136,7,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,60,228,12,25,5,9,86,96,135,164,196,245,528,536,14,188,4,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,34,280,13,37,0,1,98,118,113,157,274,388,787,815,14,275,6,35,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,35,249,7,31,7,13,89,95,98,128,66,134,792,829,11,236,3,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,56,208,9,20,3,4,100,113,65,96,144,213,758,785,16,208,2,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,53,312,16,34,1,2,108,112,141,170,95,211,698,725,16,306,8,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,104,360,24,50,0,1,99,107,160,252,335,508,784,821,27,353,14,46,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,58,287,14,33,0,0,86,92,81,115,242,432,594,669,16,274,6,27,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y59,R1F,ISLE OF WIGHT NHS TRUST,4,14,2,4,1,1,0,0,2,3,24,30,36,44,1,14,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,40,109,18,33,0,0,56,56,38,50,86,184,48,50,6,109,6,43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y58,RX5,GREAT WESTERN AMBULANCE SERVICE NHS TRUST,17,94,5,15,0,0,38,39,40,42,41,67,116,116,5,94,2,15,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,1,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,44,203,7,28,1,1,58,66,189,216,142,234,608,630,14,202,4,28,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Eng,Eng,England,572,2505,157,358,18,29,843,939,1080,1383,1695,2813,5927,6190,170,2402,64,320,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,North East and Yorkshire,Y63,North East and Yorkshire,70,382,30,71,0,2,156,187,170,223,327,470,995,1040,21,371,12,65,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,North West,Y62,North West,66,249,8,24,6,6,85,92,108,131,192,248,520,529,13,198,3,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Midlands,Y60,Midlands,102,487,22,62,7,14,183,204,207,274,195,347,1458,1518,40,487,12,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,East of England,Y61,East of England,62,318,23,37,2,2,77,89,101,119,98,217,592,638,15,304,7,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,London,Y56,London,94,366,24,53,0,1,88,93,161,226,258,434,775,796,30,355,16,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,South East,Y59,South East,116,419,34,73,0,0,123,134,98,144,456,804,944,997,25,404,7,58,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,South West,Y58,South West,62,284,16,38,3,4,131,140,235,266,169,293,643,672,26,283,7,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,34,129,17,36,0,0,68,69,67,88,110,132,290,301,11,125,5,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,66,249,8,24,6,6,85,92,108,131,192,248,520,529,13,198,3,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,36,253,13,35,0,2,88,118,103,135,217,338,705,739,10,246,7,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,63,314,11,40,6,13,84,92,140,185,65,144,748,774,29,314,8,40,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,39,173,11,22,1,1,99,112,67,89,130,203,710,744,11,173,4,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,62,318,23,37,2,2,77,89,101,119,98,217,592,638,15,304,7,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,94,366,24,53,0,1,88,93,161,226,258,434,775,796,30,355,16,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,79,315,20,48,0,0,50,59,73,92,374,627,865,908,16,300,7,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y59,R1F,ISLE OF WIGHT NHS TRUST,3,13,1,3,0,0,0,0,2,2,12,18,34,39,0,13,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,34,91,13,22,0,0,73,75,23,50,70,159,45,50,9,91,0,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y58,RX5,GREAT WESTERN AMBULANCE SERVICE NHS TRUST,19,85,6,14,0,0,51,55,43,43,36,62,116,116,10,85,1,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,2,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,43,199,10,24,3,4,80,85,192,223,133,231,527,556,16,198,6,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Eng,Eng,England,557,2347,129,328,21,33,871,1000,1142,1506,1963,3093,6738,7035,151,2217,55,297,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,North East and Yorkshire,Y63,North East and Yorkshire,67,354,27,58,0,1,170,196,155,235,470,677,1080,1131,16,344,13,53,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,North West,Y62,North West,47,272,9,36,4,6,113,138,124,151,264,319,817,825,9,195,2,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Midlands,Y60,Midlands,122,481,35,84,15,22,201,223,211,264,200,331,1410,1480,36,469,14,78,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,East of England,Y61,East of England,47,243,9,24,0,0,65,69,113,138,125,227,591,625,8,227,2,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,London,Y56,London,114,367,20,42,0,0,119,130,160,230,294,476,780,815,30,358,14,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,South East,Y59,South East,86,307,16,33,1,1,126,149,174,240,432,762,1323,1400,31,303,4,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,South West,Y58,South West,74,323,13,51,1,3,77,95,205,248,178,301,737,759,21,321,6,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,16,106,11,25,0,0,62,62,53,85,115,141,271,286,7,105,6,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,47,272,9,36,4,6,113,138,124,151,264,319,817,825,9,195,2,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,51,248,16,33,0,1,108,134,102,150,355,536,809,845,9,239,7,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,56,260,20,51,9,15,82,86,135,158,70,150,766,786,20,248,9,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,66,221,15,33,6,7,119,137,76,106,130,181,644,694,16,221,5,33,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,47,243,9,24,0,0,65,69,113,138,125,227,591,625,8,227,2,21,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,114,367,20,42,0,0,119,130,160,230,294,476,780,815,30,358,14,41,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,45,187,10,20,0,0,53,60,90,101,316,517,684,748,11,183,2,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y59,R1F,ISLE OF WIGHT NHS TRUST,3,11,0,1,1,1,0,0,6,7,18,30,46,47,0,11,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,38,109,6,12,0,0,73,89,78,132,98,215,593,605,20,109,2,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y58,RX5,GREAT WESTERN AMBULANCE SERVICE NHS TRUST,25,120,4,24,0,0,34,39,36,38,48,72,114,114,8,120,3,24,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,3,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,49,203,9,27,1,3,43,56,169,210,130,229,623,645,13,201,3,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,4,Eng,Eng,England,665,2612,170,369,13,28,885,1016,1155,1467,1862,2920,6584,6921,186,2488,65,340,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,4,North East and Yorkshire,Y63,North East and Yorkshire,84,374,34,68,0,1,176,207,159,219,496,679,1048,1107,28,360,18,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,4,North West,Y62,North West,73,280,22,34,7,13,148,176,150,197,202,244,645,652,16,234,7,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,4,Midlands,Y60,Midlands,158,595,35,84,3,9,208,237,204,232,197,358,1607,1696,43,584,9,80,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,4,East of England,Y61,East of England,59,274,24,40,0,0,58,62,93,114,98,205,559,593,11,247,6,31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2012,4,London,Y56,London,109,369,21,46,0,0,116,132,155,225,301,456,729,769,36,362,13,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
